power_factor,bus,scenario,t,lhs,q_e_sum,path_len
0.850241,18,winter,16,0.001738761408949152,4.900736379316302,2
0.850241,19,winter,16,0.003029741769122727,5.133955605029358,3
0.850241,20,winter,16,0.0032642687646289867,5.288952797166339,4
0.850241,21,winter,16,0.0034673445752056832,5.366418609531812,5
0.850241,22,winter,16,0.01056865201999591,9.625011317261995,3
0.850241,23,winter,16,0.013194267228262224,10.404469013989019,4
0.850241,24,winter,16,0.014508580904924455,10.792560823288493,5
0.850241,25,winter,16,0.02835688075221421,19.72999106719774,6
0.850241,26,winter,16,0.030358813586422916,21.542662453066065,7
0.850241,27,winter,16,0.0376333093217156,23.305227529322867,8
0.850241,28,winter,16,0.043074400617990484,25.018934809972606,9
0.850241,29,winter,16,0.04625231267628707,26.590234794193712,10
0.850241,30,winter,16,0.04784400826606319,26.998472148997905,11
0.850241,31,winter,16,0.04818253939443583,27.269655062280478,12
0.850241,32,winter,16,0.04828879632571595,27.3470786631925,13
0.850241,1,winter,17,0.0015928421030162873,4.712844583857804,1
0.850241,2,winter,17,0.009332050781766611,8.980822821926076,2
0.850241,3,winter,17,0.013789288631539814,12.23894095014241,3
0.850241,4,winter,17,0.018226293885295387,15.327254364196119,4
0.850241,5,winter,17,0.027625253854057202,18.34570981372774,5
0.850241,6,winter,17,0.028375321957448563,19.377436359839507,6
0.850241,7,winter,17,0.030667571281706916,20.203779890985516,7
0.850241,8,winter,17,0.03319637308839174,20.8298765670159,8
0.850241,9,winter,17,0.035601270373922064,21.4130386847833,9
0.850241,10,winter,17,0.03602406933650992,21.9537855274864,10
0.850241,11,winter,17,0.03674098736052207,22.434780136377814,11
0.850241,12,winter,17,0.03914831597615129,22.84598060710564,12
0.850241,13,winter,17,0.03988681434647218,23.185452804293188,13
0.850241,14,winter,17,0.04031436538589045,23.36508242615878,14
0.850241,15,winter,17,0.04079437353579404,23.524520495912196,15
0.850241,16,winter,17,0.04141683949281237,23.644035147176346,16
0.850241,17,winter,17,0.04165239537458404,23.72348730937207,17
0.850241,18,winter,17,0.0017851898841053334,5.031716220754778,2
0.850241,19,winter,17,0.003109896477943203,5.271003358364804,3
0.850241,20,winter,17,0.00335055642930862,5.4300204011013555,4
0.850241,21,winter,17,0.00355894480036046,5.509494410477923,5
0.850241,22,winter,17,0.010852452028832548,9.882334232594697,3
0.850241,23,winter,17,0.013548247285550246,10.682130636742087,4
0.850241,24,winter,17,0.014897813438367498,11.08030442119871,5
0.850241,25,winter,17,0.029132086796290577,20.257053648885673,6
0.850241,26,winter,17,0.031189893457004535,22.117339952554257,7
0.850241,27,winter,17,0.03866789295178835,23.926171715199786,8
0.850241,28,winter,17,0.04426234774165947,25.684583932417294,9
0.850241,29,winter,17,0.047530339808194655,27.296697327749484,10
0.850241,30,winter,17,0.049167440640939,27.71556363230446,11
0.850241,31,winter,17,0.0495156404317988,27.993778681617467,12
0.850241,32,winter,17,0.04962493309159614,28.073208304864842,13
0.850241,1,winter,18,0.0015920827576629314,4.710597859823411,1
0.850241,2,winter,18,0.00932758411523342,8.976538475455564,2
0.850241,3,winter,18,0.013782654775547524,12.233102869812909,3
0.850241,4,winter,18,0.01821748829544316,15.319946360262861,4
0.850241,5,winter,18,0.027611821776920113,18.33696928246618,5
0.850241,6,winter,18,0.028361515817133493,19.368210312854597,6
0.850241,7,winter,18,0.030652621527891413,20.194166474880475,7
0.850241,8,winter,18,0.03318015197157429,20.819968999802157,8
0.850241,9,winter,18,0.03558383659859384,21.402858400406153,9
0.850241,10,winter,18,0.036006421778243765,21.943353456484303,10
0.850241,11,winter,18,0.03672297668886792,22.42412393384589,11
0.850241,12,winter,18,0.039129082859142024,22.83513262120131,12
0.850241,13,winter,18,0.039867205209264456,23.174447256585985,13
0.850241,14,winter,18,0.04029453808426096,23.35399355147984,14
0.850241,15,winter,18,0.04077430125061913,23.513357778075573,15
0.850241,16,winter,18,0.04139644917835201,23.63281710937011,16
0.850241,17,winter,18,0.0416318847610068,23.71223260914833,17
0.850241,18,winter,18,0.0017843411799087071,5.029321872201806,2
0.850241,19,winter,18,0.0031084316352332463,5.268498167777555,3
0.850241,20,winter,18,0.0033489795420436246,5.427441786160577,4
0.850241,21,winter,18,0.0035572708556320847,5.506879115336859,5
0.850241,22,winter,18,0.010847263455437638,9.877630254199643,3
0.850241,23,winter,18,0.013541775840706826,10.677055102833668,4
0.850241,24,winter,18,0.014890697531166636,11.075044726663048,5
0.850241,25,winter,18,0.029117907313966376,20.247418817771177,6
0.850241,26,winter,18,0.031174691409111326,22.106835087112856,7
0.850241,27,winter,18,0.03864896629551786,23.914821469746038,8
0.850241,28,winter,18,0.0442406135941344,25.6724169790347,9
0.850241,29,winter,18,0.04750695638056144,27.283784841073313,10
0.850241,30,winter,18,0.049143225759143906,27.702456979567813,11
0.850241,31,winter,18,0.049491248493334326,27.980543582569688,12
0.850241,32,winter,18,0.049600485560921385,28.059936565290172,13
0.850241,1,winter,19,0.0015696936122685445,4.644353652435038,1
0.850241,2,winter,19,0.009195893374597483,8.850216853384705,2
0.850241,3,winter,19,0.013587083999173136,12.06097043575256,3
0.850241,4,winter,19,0.017957909966216375,15.104473049495747,4
0.850241,5,winter,19,0.027215898022740107,18.07925578448323,5
0.850241,6,winter,19,0.027954570300199943,19.096178759763617,6
0.850241,7,winter,19,0.03021198010920881,19.910710740624687,7
0.850241,8,winter,19,0.03270205464193946,20.527838458933907,8
0.850241,9,winter,19,0.035070014486907455,21.102684594360028,9
0.850241,10,winter,19,0.03548630199073752,21.635753297219786,10
0.850241,11,winter,19,0.036192160490011616,22.109913176553867,11
0.850241,12,winter,19,0.038562257376501104,22.515265339251904,12
0.850241,13,winter,19,0.039289303767088384,22.849932405892226,13
0.850241,14,winter,19,0.03971021063119654,23.027020789504114,14
0.850241,15,winter,19,0.04018275790928259,23.18420681462141,15
0.850241,16,winter,19,0.04079553851236852,23.302034308867732,16
0.850241,17,winter,19,0.041027430776989615,23.380368292671584,17
0.850241,18,winter,19,0.0017593162337771397,4.958722992428324,2
0.850241,19,winter,19,0.003065232866975149,5.194629661667248,3
0.850241,20,winter,19,0.0033024759147805205,5.351407303252987,4
0.850241,21,winter,19,0.0035079044428361033,5.42976258037185,5
0.850241,22,winter,19,0.010694285705014857,9.738931261394097,3
0.850241,23,winter,19,0.013350970981873357,10.527396463773027,4
0.850241,24,winter,19,0.014680890824639772,10.919953613722331,5
0.850241,25,winter,19,0.028699959742543534,19.96333009821027,6
0.850241,26,winter,19,0.030726612723767168,21.79708665587873,7
0.850241,27,winter,19,0.038091141043184076,23.580140086328868,8
0.850241,28,winter,19,0.04360007447131195,25.31364601375236,9
0.850241,29,winter,19,0.046817831023999786,26.90302239002437,10
0.850241,30,winter,19,0.04842960844650944,27.315967167662777,11
0.850241,31,winter,19,0.04877241575152674,27.590264716342617,12
0.850241,32,winter,19,0.048880015293279476,27.668576825243044,13
0.850241,1,winter,20,0.0015334991529808606,4.537262773121511,1
0.850241,2,winter,20,0.008983032945266043,8.64600983899253,2
0.850241,3,winter,20,0.013271030999735506,11.782706971485805,3
0.850241,4,winter,20,0.017538484234187253,14.756140922451689,4
0.850241,5,winter,20,0.026576320386924927,17.66262705216581,5
0.850241,6,winter,20,0.027297205095757438,18.656392252865793,6
0.850241,7,winter,20,0.029500235394376264,19.45244426473435,7
0.850241,8,winter,20,0.03192988030806028,20.055540671691446,8
0.850241,9,winter,20,0.03424021011044994,20.617374694981542,9
0.850241,10,winter,20,0.03464633949429577,21.138427280796805,10
0.850241,11,winter,20,0.03533494586753619,21.60189127571289,11
0.850241,12,winter,20,0.03764696966461756,21.998091569555086,12
0.850241,13,winter,20,0.03835615547037781,22.325237773890734,13
0.850241,14,winter,20,0.03876670092236951,22.498348594304673,14
0.850241,15,winter,20,0.039227613269325605,22.65200948152199,15
0.850241,16,winter,20,0.03982529059565289,22.767195998321373,16
0.850241,17,winter,20,0.040051469743131646,22.843779434555238,17
0.850241,18,winter,20,0.0017188564956031936,4.844584438676488,2
0.850241,19,winter,20,0.0029953653041105994,5.075199596138201,3
0.850241,20,winter,20,0.0032272608114366145,5.2284714532956,4
0.850241,21,winter,20,0.0034280571759369967,5.305075326255948,5
0.850241,22,winter,20,0.010447006295951815,9.514696540040822,3
0.850241,23,winter,20,0.013042533934831771,10.285426772767387,4
0.850241,24,winter,20,0.014341736138586173,10.669191635215904,5
0.850241,25,winter,20,0.028024831422252084,19.504033187658965,6
0.850241,26,winter,20,0.03000285039538218,21.296278384077148,7
0.850241,27,winter,20,0.03719025490544712,23.03899510979754,8
0.850241,28,winter,20,0.04256573220807346,24.733519352856337,9
0.850241,29,winter,20,0.045705113588195595,26.287303189089624,10
0.850241,30,winter,20,0.04727739248394875,26.690979280974645,11
0.850241,31,winter,20,0.04761178918901714,26.959143970894647,12
0.850241,32,winter,20,0.047716748026723606,27.035706549775263,13
0.850241,1,winter,21,0.001483941419365677,4.3906331128342115,1
0.850241,2,winter,21,0.008691646489403574,8.366418937018716,2
0.850241,3,winter,21,0.01283850525953761,11.401720627250747,3
0.850241,4,winter,21,0.0169646244500977,14.27920898821488,4
0.850241,5,winter,21,0.025701556929887286,17.09216117076909,5
0.850241,6,winter,21,0.02639814727171768,18.05419631894161,6
0.850241,7,winter,21,0.028526907564848818,18.824922278133613,7
0.850241,8,winter,21,0.03087405509205725,19.40879176231284,8
0.850241,9,winter,21,0.03310572269303477,19.952790848978808,9
0.850241,10,winter,21,0.0334979889041515,20.457369616689267,10
0.850241,11,winter,21,0.03416305290168293,20.906170421760216,11
0.850241,12,winter,21,0.03639584142592019,21.289824902940268,12
0.850241,13,winter,21,0.037080661909239074,21.60665832409145,13
0.850241,14,winter,21,0.0374770741191884,21.77431484900455,14
0.850241,15,winter,21,0.03792211630089267,21.923141397324805,15
0.850241,16,winter,21,0.038499193870513315,22.034705983262565,16
0.850241,17,winter,21,0.038717580556820556,22.108888229931114,17
0.850241,18,winter,21,0.001663450258703859,4.688289278809474,2
0.850241,19,winter,21,0.0028996378633391927,4.911647630665694,3
0.850241,20,winter,21,0.0031242017159203933,5.060110829978084,4
0.850241,21,winter,21,0.003318647361150318,5.134312359832821,5
0.850241,22,winter,21,0.010108480755280131,9.207646831223919,3
0.850241,23,winter,21,0.012620259030075437,9.95405914444951,4
0.850241,24,winter,21,0.01387740432620515,10.325765299412474,5
0.850241,25,winter,21,0.027101497971578056,18.87508604070734,6
0.850241,26,winter,21,0.029013079093768178,20.610434134962624,7
0.850241,27,winter,21,0.03595855024447226,22.297861641218475,8
0.850241,28,winter,21,0.041151816995050584,23.93893521730051,9
0.850241,29,winter,21,0.044184225219991775,25.443903548737424,10
0.850241,30,winter,21,0.04570261262415697,25.83486927573412,11
0.850241,31,winter,21,0.046025534759603075,26.094621900095543,12
0.850241,32,winter,21,0.046126890953881304,26.168784641749667,13
0.850241,1,winter,22,0.0014327915216578806,4.23929261403613,1
0.850241,2,winter,22,0.008390975612846652,8.07785867003575,2
0.850241,3,winter,22,0.01239234534337323,11.008511065138197,3
0.850241,4,winter,22,0.016372837159125058,13.786962664681216,4
0.850241,5,winter,22,0.02479983897295791,16.503349460980917,5
0.850241,6,winter,22,0.02547142746077343,17.432608180929464,6
0.850241,7,winter,22,0.027523757103488266,18.177166385037772,7
0.850241,8,winter,22,0.0297860502510347,18.741172871407116,8
0.850241,9,winter,22,0.031936824184311895,19.26674142781647,9
0.850241,10,winter,22,0.03231483656297053,19.754291366920707,10
0.850241,11,winter,22,0.032955697484646954,20.187935720590293,11
0.850241,12,winter,22,0.03510704111444275,20.558623147795164,12
0.850241,13,winter,22,0.0357668213316843,20.864794103709805,13
0.850241,14,winter,22,0.0361487108932515,21.026811188728473,14
0.850241,15,winter,22,0.03657744587551066,21.170638768794607,15
0.850241,16,winter,22,0.03713335793373866,21.278457936333197,16
0.850241,17,winter,22,0.037343737916646864,21.350156612453624,17
0.850241,18,winter,22,0.0016062537460560364,4.526953680678281,2
0.850241,19,winter,22,0.0028007573264050177,4.742808024293868,3
0.850241,20,winter,22,0.0030177421859168743,4.886297776769096,4
0.850241,21,winter,22,0.0032056230241780457,4.958014569879744,5
0.850241,22,winter,22,0.009759141633321798,8.890701205592212,3
0.850241,23,winter,22,0.012184466009489348,9.611971936099954,4
0.850241,24,winter,22,0.013398205790040725,9.97120747915606,5
0.850241,25,winter,22,0.026149777901203056,18.225841922561493,6
0.850241,26,winter,22,0.027992970428018037,19.902392961213728,7
0.850241,27,winter,22,0.03468944266737778,21.532682391730873,8
0.850241,28,winter,22,0.03969527042092291,23.118495263222478,9
0.850241,29,winter,22,0.042617677089418673,24.572980596608,10
0.850241,30,winter,22,0.044080670778466974,24.950803865254255,11
0.850241,31,winter,22,0.04439179944016517,25.20185611979236,12
0.850241,32,winter,22,0.04448945294405822,25.273536637304403,13
0.850241,1,winter,23,0.0014160175087413155,4.189662260987516,1
0.850241,2,winter,23,0.008292391130894472,7.983231597352068,2
0.850241,3,winter,23,0.012246090182630124,10.879566265594129,3
0.850241,4,winter,23,0.016178879770534872,13.625537963322376,4
0.850241,5,winter,23,0.024504384642325343,16.310251397915913,5
0.850241,6,winter,23,0.025167790156571824,17.228755504595284,6
0.850241,7,winter,23,0.027195104935188258,17.964726096948702,7
0.850241,8,winter,23,0.029429635699805144,18.52221468162189,8
0.850241,9,winter,23,0.03155394661362675,19.04173416232087,9
0.850241,10,winter,23,0.03192729666136205,19.523694003941355,10
0.850241,11,winter,23,0.03256024152058558,19.95236307497593,11
0.850241,12,winter,23,0.03468495018872578,20.318794089430718,12
0.850241,13,winter,23,0.0353365424716123,20.62146435684471,13
0.850241,14,winter,23,0.035713683723464174,20.78162986277794,14
0.850241,15,winter,23,0.03613708697134117,20.92381603122977,15
0.850241,16,winter,23,0.036686079176521114,21.030405358249403,16
0.850241,17,winter,23,0.03689384139718348,21.10128841939094,17
0.850241,18,winter,23,0.0015874945625079546,4.474041340948435,2
0.850241,19,winter,23,0.002768313484845764,4.687431728965377,3
0.850241,20,winter,23,0.0029828103016349044,4.829288222745569,4
0.850241,21,winter,23,0.0031685360706825844,4.90018902402811,5
0.850241,22,winter,23,0.009644593766580981,8.786755696663093,3
0.850241,23,winter,23,0.012041563615839274,9.499772182703094,4
0.850241,24,winter,23,0.013241069678671617,9.85491272570121,5
0.850241,25,winter,23,0.025837954243511593,18.012909773096688,6
0.850241,26,winter,23,0.02765876002258929,19.67016308579609,7
0.850241,27,winter,23,0.03427373180079471,21.28169871048683,8
0.850241,28,winter,23,0.039218228888031864,22.84936896994717,9
0.850241,29,winter,23,0.042104651735233284,24.287277080787526,10
0.850241,30,winter,23,0.043549530131698794,24.660785187079632,11
0.850241,31,winter,23,0.04385680220665597,24.908980269832178,12
0.850241,32,winter,23,0.04395324491015243,24.979845603020223,13
0.850241,1,shoulder,0,0.0012504265504392142,3.6997176208426663,1
0.850241,2,shoulder,0,0.0073196276237184835,7.049161364025398,2
0.850241,3,shoulder,0,0.010803802954956513,9.606734866266967,3
0.850241,4,shoulder,0,0.014267121062266186,12.032015787183488,4
0.850241,5,shoulder,0,0.021594381945993703,14.403897022212018,5
0.850241,6,shoulder,0,0.022177429591913243,15.216074805537936,6
0.850241,7,shoulder,0,0.023959107398613337,15.867105226268597,7
0.850241,8,shoulder,0,0.02592126948800047,16.360142136394554,8
0.850241,9,shoulder,0,0.02778605108988723,16.81981349123546,9
0.850241,10,shoulder,0,0.028113691477689225,17.246437908843813,10
0.850241,11,shoulder,0,0.028669042584752523,17.625861841650973,11
0.850241,12,shoulder,0,0.030532754472620154,17.950167671090142,12
0.850241,13,shoulder,0,0.031104138890436818,18.21817222953296,13
0.850241,14,shoulder,0,0.03143477838396218,18.360001224972507,14
0.850241,15,shoulder,0,0.03180596750061998,18.48592913735634,15
0.850241,16,shoulder,0,0.0322872017229921,18.580335995416604,16
0.850241,17,shoulder,0,0.03246932995914646,18.643136815414675,17
0.850241,18,shoulder,0,0.0014022468030820009,3.9515861713959337,2
0.850241,19,shoulder,0,0.0024475805555078237,4.140570772211774,3
0.850241,20,shoulder,0,0.002637447212847814,4.266243819441069,4
0.850241,21,shoulder,0,0.0028018399985843875,4.329058816766478,5
0.850241,22,shoulder,0,0.008514159556967297,7.760436915177495,3
0.850241,23,shoulder,0,0.010631142941578388,8.391721660944835,4
0.850241,24,shoulder,0,0.011690154246922213,8.70629397361237,5
0.850241,25,shoulder,0,0.022767100152360047,15.91033249371536,6
0.850241,26,shoulder,0,0.024367972508681057,17.376659546504577,7
0.850241,27,shoulder,0,0.030182481769092613,18.802635223598166,8
0.850241,28,shoulder,0,0.034525151068701423,20.190661285576088,9
0.850241,29,shoulder,0,0.037058707168354466,21.46434158197894,10
0.850241,30,shoulder,0,0.038326076886996796,21.79511216502786,11
0.850241,31,shoulder,0,0.03859556436262246,22.014996181957986,12
0.850241,32,shoulder,0,0.038680144796336795,22.077783238367456,13
0.850241,1,shoulder,1,0.0011497972916980632,3.4019793477660096,1
0.850241,2,shoulder,1,0.006728879559066696,6.481596125208635,2
0.850241,3,shoulder,1,0.009928675045702776,8.833320343968905,3
0.850241,4,shoulder,1,0.013107965049074202,11.063669359368069,4
0.850241,5,shoulder,1,0.01983187362288806,13.245302892852603,5
0.850241,6,shoulder,1,0.020366460283633703,13.992726105367048,6
0.850241,7,shoulder,1,0.022000013652875777,14.591992839689663,7
0.850241,8,shoulder,1,0.023798148763838598,15.045766929909941,8
0.850241,9,shoulder,1,0.02550671573047814,15.468951316557373,9
0.850241,10,shoulder,1,0.025806855874158416,15.861815064714936,10
0.850241,11,shoulder,1,0.026315538003207788,16.211197883300176,11
0.850241,12,shoulder,1,0.028022343181264214,16.5098100264778,12
0.850241,13,shoulder,1,0.028545530640953554,16.756653249411077,13
0.850241,14,shoulder,1,0.02884823767825033,16.887287867738337,14
0.850241,15,shoulder,1,0.029188064197754555,17.00328747682093,15
0.850241,16,shoulder,1,0.029628606951718678,17.09025421658086,16
0.850241,17,shoulder,1,0.02979533977758953,17.14811641013654,17
0.850241,18,shoulder,1,0.001289619716720001,3.6339931454605616,2
0.850241,19,shoulder,1,0.0022522739650834775,3.8080740715623724,3
0.850241,20,shoulder,1,0.0024271125748285974,3.9238593155650627,4
0.850241,21,shoulder,1,0.0025784899125482702,3.9817336727630517,5
0.850241,22,shoulder,1,0.007827525261089995,7.136584852599247,3
0.850241,23,shoulder,1,0.009774300768283766,7.717983528538398,4
0.850241,24,shoulder,1,0.0107479528489044,8.007776300482114,5
0.850241,25,shoulder,1,0.020907497960605637,14.63211904242754,6
0.850241,26,shoulder,1,0.022375654777261434,15.982047124356345,7
0.850241,27,shoulder,1,0.02770732975296053,17.294882120963493,8
0.850241,28,shoulder,1,0.03168744953148731,18.573258513295862,9
0.850241,29,shoulder,1,0.03400864086905207,19.746625213954815,10
0.850241,30,shoulder,1,0.035169298549015966,20.051301450596156,11
0.850241,31,shoulder,1,0.03541607598286654,20.253887617508624,12
0.850241,32,shoulder,1,0.035493527116492986,20.311738204747776,13
0.850241,1,shoulder,2,0.0011081014547375334,3.2786111877853457,1
0.850241,2,shoulder,2,0.006484190394513697,6.246439615292193,2
0.850241,3,shoulder,2,0.009566361680810383,8.512872863374968,3
0.850241,4,shoulder,2,0.01262824347361556,10.662440425327969,4
0.850241,5,shoulder,2,0.0191028731316779,12.765213252040853,5
0.850241,6,shoulder,2,0.019617461618143633,13.485774260408808,6
0.850241,7,shoulder,2,0.021189891367566403,14.063560379890193,7
0.850241,8,shoulder,2,0.022920388276851278,14.501044666677158,8
0.850241,9,shoulder,2,0.0245645560663183,14.90908465240213,9
0.850241,10,shoulder,2,0.02485336214527801,15.28793011163724,10
0.850241,11,shoulder,2,0.025342812912908363,15.62483993061007,11
0.850241,12,shoulder,2,0.026984975392899506,15.912785003869166,12
0.850241,13,shoulder,2,0.02748831152349936,16.150838996774418,13
0.850241,14,shoulder,2,0.02777951604867643,16.276823872730233,14
0.850241,15,shoulder,2,0.028106427777524687,16.38869903019921,15
0.850241,16,shoulder,2,0.028530215869989144,16.47257480702114,16
0.850241,17,shoulder,2,0.028690609403115273,16.52838469857605,17
0.850241,18,shoulder,2,0.001242941026655135,3.5023765093517905,2
0.850241,19,shoulder,2,0.0021712609564110566,3.6702661447636764,3
0.850241,20,shoulder,2,0.0023398594135778943,3.781942635302684,4
0.850241,21,shoulder,2,0.002485832483556329,3.8377638919189954,5
0.850241,22,shoulder,2,0.007543090688510822,6.878055764652617,3
0.850241,23,shoulder,2,0.009419328155490337,7.438736111176823,4
0.850241,24,shoulder,2,0.010357616400844885,7.718233585653145,5
0.850241,25,shoulder,2,0.020138410364265502,14.102381999159247,6
0.850241,26,shoulder,2,0.021551782117174154,15.403997392531197,7
0.850241,27,shoulder,2,0.026684185084838507,16.66986917218105,8
0.850241,28,shoulder,2,0.030514778755848064,17.9027059568723,9
0.850241,29,shoulder,2,0.0327484298873283,19.034394339502274,10
0.850241,30,shoulder,2,0.03386512482325412,19.328231213457755,11
0.850241,31,shoulder,2,0.034102547312406625,19.52362939929503,12
0.850241,32,shoulder,2,0.03417706176007304,19.579428522906213,13
0.850241,1,shoulder,3,0.0010857941222705918,3.212609045577992,1
0.850241,2,shoulder,3,0.006353302452626518,6.120634071244327,2
0.850241,3,shoulder,3,0.009372594717130206,8.34143716609607,3
0.850241,4,shoulder,3,0.012371729862265484,10.447783786041652,4
0.850241,5,shoulder,3,0.018713167648002696,12.50835843503471,5
0.850241,6,shoulder,3,0.01921707663451,13.214540647570242,6
0.850241,7,shoulder,3,0.02075686544061256,13.780826842752171,7
0.850241,8,shoulder,3,0.02245125390753376,14.209590955288038,8
0.850241,9,shoulder,3,0.024061046584193363,14.609522414553386,9
0.850241,10,shoulder,3,0.024343803427246187,14.980860972698826,10
0.850241,11,shoulder,3,0.024822990713782238,15.311091604635015,11
0.850241,12,shoulder,3,0.02643065807377406,15.593324763577806,12
0.850241,13,shoulder,3,0.02692340216784462,15.826671457157136,13
0.850241,14,shoulder,3,0.027208469865231642,15.950165989067882,14
0.850241,15,shoulder,3,0.0275284913446677,16.059832000373046,15
0.850241,16,shoulder,3,0.027943340951045247,16.142052151340724,16
0.850241,17,shoulder,3,0.028100352458937286,16.196762622680954,17
0.850241,18,shoulder,3,0.001217965093393916,3.431956228299229,2
0.850241,19,shoulder,3,0.002127897902464494,3.5965296906383983,3
0.850241,20,shoulder,3,0.0022931546906775242,3.7060051750784395,4
0.850241,21,shoulder,3,0.0024362337618052776,3.760726593168796,5
0.850241,22,shoulder,3,0.007390935409273996,6.739733853355876,3
0.850241,23,shoulder,3,0.009229432134761765,7.289318354307019,4
0.850241,24,shoulder,3,0.010148801920523946,7.563301138969869,5
0.850241,25,shoulder,3,0.01972729266441331,13.818945789718438,6
0.850241,26,shoulder,3,0.021111403589542388,15.094693951451186,7
0.850241,27,shoulder,3,0.02613738504634528,16.335420324972006,8
0.850241,28,shoulder,3,0.02988814866322822,17.543867846170443,9
0.850241,29,shoulder,3,0.03207507403141702,18.653231056203744,10
0.850241,30,shoulder,3,0.03316830939677862,18.94126233378486,11
0.850241,31,shoulder,3,0.03340074011115183,19.132809991383137,12
0.850241,32,shoulder,3,0.033473687571096256,19.187510130016047,13
0.850241,1,shoulder,4,0.0010763197618352913,3.1845766447653387,1
0.850241,2,shoulder,4,0.006297716232551084,6.067202737725955,2
0.850241,3,shoulder,4,0.009290313096596536,8.26862594336487,3
0.850241,4,shoulder,4,0.012262812602848235,10.356615199686942,4
0.850241,5,shoulder,4,0.018547717553874733,12.399265853743142,5
0.850241,6,shoulder,4,0.019047094861936245,13.099339533217965,6
0.850241,7,shoulder,4,0.020573033104429084,13.660739848280134,7
0.850241,8,shoulder,4,0.022252102035301688,14.08579925514697,8
0.850241,9,shoulder,4,0.023847311446509898,14.482285546626596,9
0.850241,10,shoulder,4,0.024127502110945116,14.85043428107572,10
0.850241,11,shoulder,4,0.02460233562139627,15.177826842639945,11
0.850241,12,shoulder,4,0.026195370901996435,15.45763298209701,12
0.850241,13,shoulder,4,0.026683622332066736,15.688979329262448,13
0.850241,14,shoulder,4,0.02696608717870244,15.811415588829842,14
0.850241,15,shoulder,4,0.027283186266287347,15.920142793209074,15
0.850241,16,shoulder,4,0.027694244836376978,16.001659355121607,16
0.850241,17,shoulder,4,0.027849821929877994,16.055902578601316,17
0.850241,18,shoulder,4,0.0012073567432448469,3.4020462636936974,2
0.850241,19,shoulder,4,0.0021094763481143437,3.5652104770273665,3
0.850241,20,shoulder,4,0.002273313195042702,3.6737505574901994,4
0.850241,21,shoulder,4,0.002415162558225998,3.7280045519749905,5
0.850241,22,shoulder,4,0.007326315807434326,6.680984046004395,3
0.850241,23,shoulder,4,0.009148782727681872,7.2258535000991495,4
0.850241,24,shoulder,4,0.010060117742754629,7.497492678286167,5
0.850241,25,shoulder,4,0.01955275563205268,13.698559362598687,6
0.850241,26,shoulder,4,0.020924449277735672,14.963317014995415,7
0.850241,27,shoulder,4,0.025905271269684955,16.193359422326264,8
0.850241,28,shoulder,4,0.029622164551813674,17.39144296968874,9
0.850241,29,shoulder,4,0.03178926736572554,18.491318507262644,10
0.850241,30,shoulder,4,0.03287255172454579,18.776882659784075,11
0.850241,31,shoulder,4,0.03310286509559859,18.966793879846186,12
0.850241,32,shoulder,4,0.03317514789625258,19.021026952677538,13
0.850241,1,shoulder,5,0.0010844934991899942,3.2087608082483623,1
0.850241,2,shoulder,5,0.006345671519741853,6.113299088158108,2
0.850241,3,shoulder,5,0.009361298715606947,8.331441742333277,3
0.850241,4,shoulder,5,0.012356776871180386,10.435268317252328,4
0.850241,5,shoulder,5,0.018690452648597325,12.493382449262814,5
0.850241,6,shoulder,5,0.01919373938933156,13.19872614910221,6
0.850241,7,shoulder,5,0.02073162636763603,13.764341677297796,7
0.850241,8,shoulder,5,0.02242391121690649,14.19259725256375,8
0.850241,9,shoulder,5,0.024031701346605996,14.592055811951017,9
0.850241,10,shoulder,5,0.02431410580170911,14.962956529675214,10
0.850241,11,shoulder,5,0.024792695221909786,15.29279760194483,11
0.850241,12,shoulder,5,0.026398353257882694,15.574697621378899,12
0.850241,13,shoulder,5,0.026890480396207492,15.80776974858587,13
0.850241,14,shoulder,5,0.027175190652683458,15.931119023060724,14
0.850241,15,shoulder,5,0.02749481080925171,16.040656175685257,15
0.850241,16,shoulder,5,0.027909139801619146,16.1227797537743,16
0.850241,17,shoulder,5,0.028065954325235044,16.177426092853043,17
0.850241,18,shoulder,5,0.0012165088188193108,3.427850281007899,2
0.850241,19,shoulder,5,0.0021253691806343566,3.5922303126145243,3
0.850241,20,shoulder,5,0.0022904310654820177,3.7015774074388887,4
0.850241,21,shoulder,5,0.002433341344638124,3.75623466907394,5
0.850241,22,shoulder,5,0.007382064415660056,6.73166884899296,3
0.850241,23,shoulder,5,0.009218360618553304,7.280606162381812,4
0.850241,24,shoulder,5,0.010136627395928657,7.554267270742606,5
0.850241,25,shoulder,5,0.01970332997079924,13.80241955377604,6
0.850241,26,shoulder,5,0.021085735908510546,15.076659106172855,7
0.850241,27,shoulder,5,0.026105516550313512,16.31591895311216,8
0.850241,28,shoulder,5,0.029851629272401807,17.52294391650396,9
0.850241,29,shoulder,5,0.03203583263224641,18.63100487844808,10
0.850241,30,shoulder,5,0.03312770149234986,18.918697522084592,11
0.850241,31,shoulder,5,0.0333598414442758,19.110020569305558,12
0.850241,32,shoulder,5,0.03343269763027254,19.164656600768474,13
0.850241,1,shoulder,6,0.001115541832496359,3.300625512969327,1
0.850241,2,shoulder,6,0.006527849972204798,6.2884012865457475,2
0.850241,3,shoulder,6,0.009631001660355082,8.570054092953098,3
0.850241,4,shoulder,6,0.012713822307891467,10.73403712123037,4
